,Player,Salary,Team,League,Position,Salary_mean,Salary_std_dev,Z_Score,Salary_pos_mean,Salary_pos_std_dev,Pos_Z_Score
2663,Nathan Stupar,805000.0,NYG,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2664,A.Q. Shipley,805000.0,ARI,NFL,OL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2252093.4141104296,2819392.806415168,-0.5132642073916601
2665,Scott Simonson,805000.0,NYG,NFL,TE,1865575.6680650236,2803262.809009894,-0.3783361533767919,1329269.2357723578,1544766.0487260278,-0.339384229867509
2666,Maxx Williams,805000.0,ARI,NFL,TE,1865575.6680650236,2803262.809009894,-0.3783361533767919,1329269.2357723578,1544766.0487260278,-0.339384229867509
2667,Albert McClellan,805000.0,NYJ,NFL,DL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2077984.6077170419,3120634.2618199256,-0.4079249604132234
2668,Jesse James,805000.0,DET,NFL,TE,1865575.6680650236,2803262.809009894,-0.3783361533767919,1329269.2357723578,1544766.0487260278,-0.339384229867509
2669,Stephone Anthony,805000.0,NOR,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2670,Jeremiah Attaochu,805000.0,DEN,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2671,Jaylen Watkins,805000.0,LAC,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2672,JJ Nelson,805000.0,OAK,NFL,WR,1865575.6680650236,2803262.809009894,-0.3783361533767919,1993462.2663755459,3137065.53391795,-0.3788452149073371
2673,Dontae Johnson,805000.0,2TM,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2674,Tank Carradine,805000.0,MIA,NFL,DL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2077984.6077170419,3120634.2618199256,-0.4079249604132234
2675,Jahleel Addae,805000.0,HOU,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2676,Najee Goode,805000.0,JAX,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2677,D.J. Alexander,805000.0,JAX,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2678,Blidi Wreh-Wilson,805000.0,ATL,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2679,Sean Mannion,805000.0,MIN,NFL,QB,1865575.6680650236,2803262.809009894,-0.3783361533767919,3956138.3194444445,6352384.894333265,-0.4960559493577699
2680,Daniel Brown,805000.0,NYJ,NFL,TE,1865575.6680650236,2803262.809009894,-0.3783361533767919,1329269.2357723578,1544766.0487260278,-0.339384229867509
2681,Tony Bergstrom,805000.0,WAS,NFL,OL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2252093.4141104296,2819392.806415168,-0.5132642073916601
2682,Luke Willson,805000.0,SEA,NFL,TE,1865575.6680650236,2803262.809009894,-0.3783361533767919,1329269.2357723578,1544766.0487260278,-0.339384229867509
2683,Spencer Ware,805000.0,KAN,NFL,RB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1097152.980263158,1081426.387151682,-0.27015521697472716
2684,Corey Nelson,805000.0,DEN,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2685,Andrew Donnal,805000.0,MIA,NFL,OL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2252093.4141104296,2819392.806415168,-0.5132642073916601
2686,Josh Wells,805000.0,TAM,NFL,OL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2252093.4141104296,2819392.806415168,-0.5132642073916601
2687,Danny Shelton,805000.0,NWE,NFL,DL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2077984.6077170419,3120634.2618199256,-0.4079249604132234
2688,Paul Worrilow,805000.0,NYJ,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2689,Bradley Pinion,805000.0,TAM,NFL,P,1865575.6680650236,2803262.809009894,-0.3783361533767919,1253888.888888889,899620.6431531581,-0.4989757541751594
2690,Damontre Moore,805000.0,SFO,NFL,DL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2077984.6077170419,3120634.2618199256,-0.4079249604132234
2691,Bryce Hager,805000.0,LAR,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2692,Patrick Omameh,805000.0,NOR,NFL,OL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2252093.4141104296,2819392.806415168,-0.5132642073916601
2693,Phillip Gaines,805000.0,HOU,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2694,Vince Williams,805000.0,PIT,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2695,De'Anthony Thomas,805000.0,2TM,NFL,RB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1097152.980263158,1081426.387151682,-0.27015521697472716
2696,Rod Smith,805000.0,2TM,NFL,RB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1097152.980263158,1081426.387151682,-0.27015521697472716
2697,Jordan Devey,805000.0,OAK,NFL,OL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2252093.4141104296,2819392.806415168,-0.5132642073916601
2698,Earl Watford,805000.0,TAM,NFL,OL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2252093.4141104296,2819392.806415168,-0.5132642073916601
2699,A.J. Cann,805000.0,JAX,NFL,OL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2252093.4141104296,2819392.806415168,-0.5132642073916601
2700,Charley Hughlett,805000.0,CLE,NFL,OL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2252093.4141104296,2819392.806415168,-0.5132642073916601
2701,Bashaud Breeland,805000.0,KAN,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2702,Dakota Dozier,805000.0,MIN,NFL,OL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2252093.4141104296,2819392.806415168,-0.5132642073916601
2703,Rakeem Nunez-Roches,805000.0,TAM,NFL,DL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2077984.6077170419,3120634.2618199256,-0.4079249604132234
2704,Dontrelle Inman,805000.0,2TM,NFL,WR,1865575.6680650236,2803262.809009894,-0.3783361533767919,1993462.2663755459,3137065.53391795,-0.3788452149073371
2705,Blake Bell,805000.0,KAN,NFL,TE,1865575.6680650236,2803262.809009894,-0.3783361533767919,1329269.2357723578,1544766.0487260278,-0.339384229867509
2706,Alex Okafor,805000.0,KAN,NFL,DL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2077984.6077170419,3120634.2618199256,-0.4079249604132234
2707,Frank Clark,805000.0,KAN,NFL,DL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2077984.6077170419,3120634.2618199256,-0.4079249604132234
2708,Ryan Groy,805000.0,LAC,NFL,OL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2252093.4141104296,2819392.806415168,-0.5132642073916601
2709,Geremy Davis,805000.0,LAC,NFL,WR,1865575.6680650236,2803262.809009894,-0.3783361533767919,1993462.2663755459,3137065.53391795,-0.3788452149073371
2710,Antone Exum,805000.0,SFO,NFL,DB,1865575.6680650236,2803262.809009894,-0.3783361533767919,1625022.3136,2254047.8559978665,-0.3637998684979012
2711,Chris Conley,805000.0,JAX,NFL,WR,1865575.6680650236,2803262.809009894,-0.3783361533767919,1993462.2663755459,3137065.53391795,-0.3788452149073371
2712,John Jenkins,805000.0,MIA,NFL,DL,1865575.6680650236,2803262.809009894,-0.3783361533767919,2077984.6077170419,3120634.2618199256,-0.4079249604132234
2713,Logan Thomas,805000.0,DET,NFL,QB,1865575.6680650236,2803262.809009894,-0.3783361533767919,3956138.3194444445,6352384.894333265,-0.4960559493577699
2714,Ben Powers,802500.0,BAL,NFL,OL,1865575.6680650236,2803262.809009894,-0.3792279712941005,2252093.4141104296,2819392.806415168,-0.5141509231392182
2715,Ronald Jones II,801450.0,TAM,NFL,RB,1865575.6680650236,2803262.809009894,-0.3796025348193702,1097152.980263158,1081426.387151682,-0.27343791845323484
2716,Sheldrick Redwine,800000.0,CLE,NFL,DB,1865575.6680650236,2803262.809009894,-0.38011978921140915,1625022.3136,2254047.8559978665,-0.3660181000171191
2717,Michael Palardy,800000.0,CAR,NFL,P,1865575.6680650236,2803262.809009894,-0.38011978921140915,1253888.888888889,899620.6431531581,-0.5045336524271103
2718,James Daniels,795916.0,CHI,NFL,OL,1865575.6680650236,2803262.809009894,-0.3815766629611246,2252093.4141104296,2819392.806415168,-0.5164861777319868
2719,Dan Feeney,793000.0,LAC,NFL,OL,1865575.6680650236,2803262.809009894,-0.3826168793798734,2252093.4141104296,2819392.806415168,-0.5175204429799384
2720,Isaiah Johnson,792500.0,OAK,NFL,DB,1865575.6680650236,2803262.809009894,-0.3827952429633351,1625022.3136,2254047.8559978665,-0.369345447295946
2721,Courtland Sutton,790996.0,DEN,NFL,WR,1865575.6680650236,2803262.809009894,-0.383331760622388,1993462.2663755459,3137065.53391795,-0.38330925936180854
2722,Harold Landry,786077.0,TEN,NFL,DB,1865575.6680650236,2803262.809009894,-0.3850865015564845,1625022.3136,2254047.8559978665,-0.37219498750553326
2723,Mike Gesicki,780542.0,MIA,NFL,TE,1865575.6680650236,2803262.809009894,-0.3870609864254059,1329269.2357723578,1544766.0487260278,-0.3552170480603807
2724,Marcus Davenport,779632.0,NOR,NFL,DL,1865575.6680650236,2803262.809009894,-0.3873856081473062,2077984.6077170419,3120634.2618199256,-0.4160540770836293
2725,Kerryon Johnson,775622.0,DET,NFL,RB,1865575.6680650236,2803262.809009894,-0.3888160840866693,1097152.980263158,1081426.387151682,-0.2973211899425011
2726,Alex Tanney,775000.0,NYG,NFL,QB,1865575.6680650236,2803262.809009894,-0.38903796838449567,3956138.3194444445,6352384.894333265,-0.5007785851078111
2727,Taywan Taylor,773500.0,CLE,NFL,WR,1865575.6680650236,2803262.809009894,-0.3895730591348809,1993462.2663755459,3137065.53391795,-0.3888864460067266
2728,Dante Pettis,770934.0,SFO,NFL,WR,1865575.6680650236,2803262.809009894,-0.3904884210452065,1993462.2663755459,3137065.53391795,-0.3897044078797753
2729,Josh Jackson,764368.0,GNB,NFL,DB,1865575.6680650236,2803262.809009894,-0.3928306916232259,1625022.3136,2254047.8559978665,-0.38182610511567355
2730,Jordan Willis,754750.0,NYJ,NFL,DL,1865575.6680650236,2803262.809009894,-0.39626169351469576,2077984.6077170419,3120634.2618199256,-0.42402745618300797
2731,Ben Braunecker,750000.0,CHI,NFL,TE,1865575.6680650236,2803262.809009894,-0.3979561475575822,1329269.2357723578,1544766.0487260278,-0.37498832671140236
2732,Eric Tomlinson,750000.0,3TM,NFL,TE,1865575.6680650236,2803262.809009894,-0.3979561475575822,1329269.2357723578,1544766.0487260278,-0.37498832671140236
2733,Akeem King,750000.0,SEA,NFL,DB,1865575.6680650236,2803262.809009894,-0.3979561475575822,1625022.3136,2254047.8559978665,-0.3882004152092981
2734,Isaac Seumalo,749000.0,PHI,NFL,OL,1865575.6680650236,2803262.809009894,-0.39831287472450566,2252093.4141104296,2819392.806415168,-0.5331266401369588
2735,Christian Kirk,747948.0,ARI,NFL,WR,1865575.6680650236,2803262.809009894,-0.3986881517041091,1993462.2663755459,3137065.53391795,-0.39703163765915844
2736,C.J. Prosise,745000.0,SEA,NFL,RB,1865575.6680650236,2803262.809009894,-0.39973978339219945,1097152.980263158,1081426.387151682,-0.32563749548471543
2737,Uchenna Nwosu,741799.0,LAC,NFL,DB,1865575.6680650236,2803262.809009894,-0.40088166705352146,1625022.3136,2254047.8559978665,-0.3918387585471193
2738,Nick Vannett,736000.0,2TM,NFL,TE,1865575.6680650236,2803262.809009894,-0.40295032789451063,1329269.2357723578,1544766.0487260278,-0.38405118772621155
2739,Chris Wormley,736000.0,BAL,NFL,DL,1865575.6680650236,2803262.809009894,-0.40295032789451063,2077984.6077170419,3120634.2618199256,-0.4300358501269574
2740,Dallas Goedert,735649.0,PHI,NFL,TE,1865575.6680650236,2803262.809009894,-0.40307553913010075,1329269.2357723578,1544766.0487260278,-0.38427840659879714
2741,Connor Williams,729500.0,DAL,NFL,OL,1865575.6680650236,2803262.809009894,-0.4052690544795131,2252093.4141104296,2819392.806415168,-0.540043022967911
2742,Duke Riley,726500.0,2TM,NFL,DB,1865575.6680650236,2803262.809009894,-0.4063392359802835,1625022.3136,2254047.8559978665,-0.3986261033496223
2743,Anthony Miller,723350.0,CHI,NFL,WR,1865575.6680650236,2803262.809009894,-0.4074629265560924,1993462.2663755459,3137065.53391795,-0.4048727234554373
2744,Jerald Hawkins,720000.0,TAM,NFL,OL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2252093.4141104296,2819392.806415168,-0.5434125428086313
2745,C.J. Goodwin,720000.0,DAL,NFL,WR,1865575.6680650236,2803262.809009894,-0.40865796256528597,1993462.2663755459,3137065.53391795,-0.40594060041362634
2746,Brett Jones,720000.0,MIN,NFL,OL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2252093.4141104296,2819392.806415168,-0.5434125428086313
2747,Chris Moore,720000.0,BAL,NFL,WR,1865575.6680650236,2803262.809009894,-0.40865796256528597,1993462.2663755459,3137065.53391795,-0.40594060041362634
2748,Seth Devalve,720000.0,JAX,NFL,TE,1865575.6680650236,2803262.809009894,-0.40865796256528597,1329269.2357723578,1544766.0487260278,-0.3944087431717078
2749,Dwayne Washington,720000.0,NOR,NFL,RB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1097152.980263158,1081426.387151682,-0.34875511153054384
2750,Shilique Calhoun,720000.0,NWE,NFL,DL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2077984.6077170419,3120634.2618199256,-0.43516301295912757
2751,Miles Killebrew,720000.0,DET,NFL,DB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1625022.3136,2254047.8559978665,-0.40150980432460553
2752,Kameron Canaday,720000.0,PIT,NFL,OL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2252093.4141104296,2819392.806415168,-0.5434125428086313
2753,Ameer Abdullah,720000.0,MIN,NFL,RB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1097152.980263158,1081426.387151682,-0.34875511153054384
2754,B.J. Goodson,720000.0,GNB,NFL,DB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1625022.3136,2254047.8559978665,-0.40150980432460553
2755,Bryan Witzmann,720000.0,CAR,NFL,OL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2252093.4141104296,2819392.806415168,-0.5434125428086313
2756,David Fluellen,720000.0,TEN,NFL,RB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1097152.980263158,1081426.387151682,-0.34875511153054384
2757,Jakeem Grant,720000.0,MIA,NFL,WR,1865575.6680650236,2803262.809009894,-0.40865796256528597,1993462.2663755459,3137065.53391795,-0.40594060041362634
2758,Marqui Christian,720000.0,LAR,NFL,DB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1625022.3136,2254047.8559978665,-0.40150980432460553
2759,T.J. Green,720000.0,2TM,NFL,DB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1625022.3136,2254047.8559978665,-0.40150980432460553
2760,Lac Edwards,720000.0,NYJ,NFL,P,1865575.6680650236,2803262.809009894,-0.40865796256528597,1253888.888888889,899620.6431531581,-0.5934600244583269
2761,Ronald Blair,720000.0,SFO,NFL,DL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2077984.6077170419,3120634.2618199256,-0.43516301295912757
2762,Josh Andrews,720000.0,IND,NFL,OL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2252093.4141104296,2819392.806415168,-0.5434125428086313
2763,Trevor Davis,720000.0,3TM,NFL,WR,1865575.6680650236,2803262.809009894,-0.40865796256528597,1993462.2663755459,3137065.53391795,-0.40594060041362634
2764,Andy Janovich,720000.0,DEN,NFL,RB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1097152.980263158,1081426.387151682,-0.34875511153054384
2765,Darian Thompson,720000.0,DAL,NFL,DB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1625022.3136,2254047.8559978665,-0.40150980432460553
2766,Damien Wilson,720000.0,KAN,NFL,DB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1625022.3136,2254047.8559978665,-0.40150980432460553
2767,DeAndre Washington,720000.0,OAK,NFL,RB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1097152.980263158,1081426.387151682,-0.34875511153054384
2768,Riley Dixon,720000.0,NYG,NFL,P,1865575.6680650236,2803262.809009894,-0.40865796256528597,1253888.888888889,899620.6431531581,-0.5934600244583269
2769,Ben Koyack,720000.0,JAX,NFL,TE,1865575.6680650236,2803262.809009894,-0.40865796256528597,1329269.2357723578,1544766.0487260278,-0.3944087431717078
2770,John Wetzel,720000.0,ATL,NFL,OL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2252093.4141104296,2819392.806415168,-0.5434125428086313
2771,LeShaun Sims,720000.0,TEN,NFL,DB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1625022.3136,2254047.8559978665,-0.40150980432460553
2772,Romeo Okwara,720000.0,DET,NFL,DL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2077984.6077170419,3120634.2618199256,-0.43516301295912757
2773,MyCole Pruitt,720000.0,TEN,NFL,TE,1865575.6680650236,2803262.809009894,-0.40865796256528597,1329269.2357723578,1544766.0487260278,-0.3944087431717078
2774,Jayrone Elliott,720000.0,PIT,NFL,DB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1625022.3136,2254047.8559978665,-0.40150980432460553
2775,Clive Walford,720000.0,MIA,NFL,TE,1865575.6680650236,2803262.809009894,-0.40865796256528597,1329269.2357723578,1544766.0487260278,-0.3944087431717078
2776,Deon Bush,720000.0,CHI,NFL,DB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1625022.3136,2254047.8559978665,-0.40150980432460553
2777,Patrick Scales,720000.0,CHI,NFL,OL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2252093.4141104296,2819392.806415168,-0.5434125428086313
2778,Ibraheim Campbell,720000.0,GNB,NFL,DB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1625022.3136,2254047.8559978665,-0.40150980432460553
2779,Senorise Perry,720000.0,BUF,NFL,RB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1097152.980263158,1081426.387151682,-0.34875511153054384
2780,Jamie Meder,720000.0,DET,NFL,DL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2077984.6077170419,3120634.2618199256,-0.43516301295912757
2781,Curtis Riley,720000.0,OAK,NFL,DB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1625022.3136,2254047.8559978665,-0.40150980432460553
2782,Joel Heath,720000.0,HOU,NFL,DL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2077984.6077170419,3120634.2618199256,-0.43516301295912757
2783,Kentrell Brothers,720000.0,MIN,NFL,DB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1625022.3136,2254047.8559978665,-0.40150980432460553
2784,Joe Dahl,720000.0,DET,NFL,OL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2252093.4141104296,2819392.806415168,-0.5434125428086313
2785,Anthony Zettel,720000.0,2TM,NFL,DL,1865575.6680650236,2803262.809009894,-0.40865796256528597,2077984.6077170419,3120634.2618199256,-0.43516301295912757
2786,Javien Elliott,720000.0,CAR,NFL,DB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1625022.3136,2254047.8559978665,-0.40150980432460553
2787,Jonathan Williams,720000.0,IND,NFL,RB,1865575.6680650236,2803262.809009894,-0.40865796256528597,1097152.980263158,1081426.387151682,-0.34875511153054384
